ID	Model_type	Model_number	Prediction_number	pdockq	ppv	pdockq2	pae	plddt	ptm	iptm	ranking_confidence	correct_result
6xqr	unrelaxed_multimer_v3	5	5	0.46155149282806324	0.88570037	[0.940053712081229, 0.9404971160038245]	[0.98715657, 0.98721474]	[98.21125, 98.22791666666666]	0.9523548896488866	0.9403398	0.9427428208863203	1
6yvk	unrelaxed_multimer_v3	1	1	0.7109625177589528	0.98128027	[0.8831684934240338, 0.8845065429476774]	[0.97416, 0.97430277]	[96.72024793388432, 96.76958677685951]	0.9477057482005312	0.93704337	0.9391758446932068	1
6yvk	unrelaxed_multimer_v3	1	2	0.7109300195660145	0.98128027	[0.8801325964995611, 0.8800273618483918]	[0.97292084, 0.97287655]	[96.6995041322314, 96.69892561983471]	0.9477300886742196	0.9373164	0.9393991518901174	1
6yvk	unrelaxed_multimer_v3	1	3	0.7109179749240819	0.98128027	[0.8830266033873481, 0.8834140031772844]	[0.973027, 0.9731823]	[96.82613445378152, 96.8290756302521]	0.9481676406402912	0.9381455	0.9401499427703922	1
6yvk	unrelaxed_multimer_v3	1	4	0.7114434438487757	0.98128027	[0.8811716982411059, 0.8813214116405568]	[0.97154766, 0.9715866]	[96.88545454545454, 96.88867768595041]	0.948097666048194	0.938331	0.9402843395756056	1
6yvk	unrelaxed_multimer_v3	1	5	0.7105666894806434	0.98128027	[0.8829613062069781, 0.88369285211329]	[0.9723951, 0.97253835]	[96.88595041322313, 96.90644628099174]	0.9481967491416884	0.937693	0.939793749700164	1
6yvk	unrelaxed_multimer_v3	2	1	0.70839031111519	0.98128027	[0.8538831410624653, 0.8548546536411126]	[0.9659721, 0.9661257]	[96.16173553719008, 96.1914876033058]	0.9423937903965772	0.9274383	0.930429413062836	1
6yvk	unrelaxed_multimer_v3	2	2	0.7098159886763349	0.98128027	[0.8736285483771701, 0.8728186176846805]	[0.9705237, 0.9703408]	[96.63090909090911, 96.61099173553718]	0.9454909449404676	0.9322164	0.9348713136829178	1
6yvk	unrelaxed_multimer_v3	2	3	0.7084263380838555	0.98128027	[0.844831381139256, 0.8454312654114834]	[0.96158636, 0.9617798]	[96.18074380165288, 96.18909090909091]	0.942337513410346	0.928206	0.9310323239253554	1
6yvk	unrelaxed_multimer_v3	2	4	0.7090096016664413	0.98128027	[0.8608381083856425, 0.8608982512892933]	[0.9672952, 0.9672031]	[96.3532231404959, 96.36520661157026]	0.9436270671213688	0.92947584	0.932306088549396	1
6yvk	unrelaxed_multimer_v3	2	5	0.7087676670141587	0.98128027	[0.857530735276565, 0.8582243018319489]	[0.96654284, 0.96664095]	[96.27421487603306, 96.29669421487603]	0.9437089030377764	0.93007195	0.9327993405745963	1
6yvk	unrelaxed_multimer_v3	3	1	0.7092172557737275	0.98128027	[0.8870116779820122, 0.8876099790994952]	[0.9754697, 0.9756182]	[96.77285714285715, 96.78660714285715]	0.9440165121786436	0.9317289	0.9341864220188588	1
6yvk	unrelaxed_multimer_v3	3	2	0.710013849860094	0.98128027	[0.8921756655723371, 0.8924958132592165]	[0.9769662, 0.9769867]	[96.870756302521, 96.88403361344537]	0.9446422465537048	0.93226516	0.9347405792851062	1
6yvk	unrelaxed_multimer_v3	3	3	0.7093174702754572	0.98128027	[0.8903560231754782, 0.8913308678702765]	[0.9764428, 0.976633]	[96.8357264957265, 96.8634188034188]	0.9448512654856398	0.93237364	0.9348691674342864	1
6yvk	unrelaxed_multimer_v3	3	4	0.7105044611689736	0.98128027	[0.8952730415672701, 0.8956373522258688]	[0.9776888, 0.9777116]	[96.94743589743588, 96.96264957264961]	0.9448077801146746	0.93270206	0.9351232076342632	1
6yvk	unrelaxed_multimer_v3	3	5	0.7107282131807661	0.98128027	[0.8864850843306039, 0.8874514709803598]	[0.97557235, 0.9758095]	[96.73762711864407, 96.7600847457627]	0.9439466797206988	0.93152404	0.9340085665959952	1
6yvk	unrelaxed_multimer_v3	4	1	0.7122201968316764	0.98128027	[0.8924865799529483, 0.8930864205707284]	[0.9739184, 0.9739467]	[97.18882352941176, 97.21478991596636]	0.9475111193199608	0.94093347	0.9422489966301056	1
6yvk	unrelaxed_multimer_v3	4	2	0.7121576895221368	0.98128027	[0.8907987064047613, 0.8917348491153071]	[0.9740774, 0.9742412]	[97.09206611570248, 97.1205785123967]	0.9467379558362828	0.9399577	0.9413137338216756	1
6yvk	unrelaxed_multimer_v3	4	3	0.7118962170141975	0.98128027	[0.8832821359354472, 0.8841523695827711]	[0.9714005, 0.9715761]	[97.0004132231405, 97.02429752066116]	0.9470988078577132	0.93986076	0.9413083705040378	1
6yvk	unrelaxed_multimer_v3	4	4	0.7122016530643044	0.98128027	[0.889954113733436, 0.889831315179523]	[0.9733455, 0.9732858]	[97.12462809917355, 97.12471074380166]	0.9476441344207308	0.937731	0.9397136489666658	1
6yvk	unrelaxed_multimer_v3	4	5	0.7121348691800568	0.98128027	[0.8921730402885207, 0.892531028032283]	[0.9747173, 0.97475684]	[97.09413223140497, 97.10735537190082]	0.9472107885939668	0.93925	0.9408421516152776	1
6yvk	unrelaxed_multimer_v3	5	1	0.7093259555936632	0.98128027	[0.8929884700236094, 0.8937567802442219]	[0.97683805, 0.9769446]	[96.92235294117646, 96.94857142857144]	0.9465007862037425	0.93529344	0.9375349060810804	1
6yvk	unrelaxed_multimer_v3	5	2	0.7089870428127153	0.98128027	[0.8886748279835807, 0.8898022210425383]	[0.9759581, 0.9762061]	[96.80361344537816, 96.8327731092437]	0.9461081289146118	0.93388915	0.9363329462785278	1
6yvk	unrelaxed_multimer_v3	5	3	0.7091533628736785	0.98128027	[0.8915519357942034, 0.8932114856364602]	[0.9766664, 0.9769482]	[96.87067226890755, 96.92210084033617]	0.946502070913086	0.9346411	0.9370133124370118	1
6yvk	unrelaxed_multimer_v3	5	4	0.7090622886440403	0.98128027	[0.8913597546676666, 0.891839296755921]	[0.97676784, 0.9768888]	[96.85142857142857, 96.86235294117648]	0.9456367283877672	0.93398964	0.936319060918032	1
6yvk	unrelaxed_multimer_v3	5	5	0.7082092678482568	0.98128027	[0.8913853947556843, 0.8924890272067231]	[0.9766107, 0.9767208]	[96.86823529411764, 96.91008403361349]	0.9463769403605764	0.9348099	0.937123326609713	1
6z01	unrelaxed_multimer_v3	1	1	0.2104624144282944	0.75941223	[0.009749118033775026, 0.009722874568422352]	[0.112381876, 0.111244135]	[84.60588235294118, 84.79941176470588]	0.5261598242491277	0.1615914	0.234505081438418	1
6z01	unrelaxed_multimer_v3	1	2	0.1529419669003456	0.71391784	[0.009725702040158449, 0.009719372673532657]	[0.11130746, 0.11141722]	[84.82368421052631, 84.5778947368421]	0.5246637572860661	0.1598121	0.2327824256820667	1
6z01	unrelaxed_multimer_v3	1	3	0.1580368422152654	0.73044282	[0.009702425479163317, 0.00974121303484206]	[0.11197943, 0.11223416]	[83.72, 84.51705882352941]	0.5268262260110907	0.16131252	0.2344152616054164	1
6z01	unrelaxed_multimer_v3	1	4	0.2012965614152836	0.75941223	[0.009659270331929717, 0.009657308940586695]	[0.112890944, 0.11285644]	[81.94263157894738, 81.91736842105261]	0.5259241866856297	0.16081905	0.2338400802570478	1
6z01	unrelaxed_multimer_v3	1	5	0.2040625781647108	0.75941223	[0.009614652622694245, 0.009573542293468792]	[0.10803066, 0.1072031]	[84.428, 83.954]	0.5117525172429394	0.15121602	0.2233233156243386	1
6z01	unrelaxed_multimer_v3	2	1	0.6680778440106827	0.98128027	[0.009523608120976227, 0.009526466575625767]	[0.10237245, 0.10242081]	[86.4692993630573, 86.5116560509554]	0.5164104212366232	0.14252524	0.217302276870463	1
6z01	unrelaxed_multimer_v3	2	2	0.6461610701804277	0.96322524	[0.00937420508937429, 0.0093877194275789]	[0.10284538, 0.10289057]	[81.66748538011697, 82.03596491228069]	0.5196937298516401	0.14472684	0.2197202200837923	1
6z01	unrelaxed_multimer_v3	2	3	0.6529133827366882	0.96322524	[0.00952248650863051, 0.009528152505429788]	[0.10231541, 0.102467954]	[86.48482014388489, 86.52086330935252]	0.5177211074424997	0.14091164	0.2162735324778798	1
6z01	unrelaxed_multimer_v3	2	4	0.7007097157367996	0.98128027	[0.009690800313280946, 0.009682163700684226]	[0.10790033, 0.10764777]	[86.57560975609756, 86.5478536585366]	0.5190441000031916	0.14495015	0.2197689411554234	1
6z01	unrelaxed_multimer_v3	2	5	0.6560645570327955	0.96322524	[0.009492658819790927, 0.009495496605848606]	[0.10252557, 0.10268108]	[85.43708860759494, 85.39063291139242]	0.5168888738645406	0.1420379	0.2170080934145707	1
6z01	unrelaxed_multimer_v3	3	1	0.6539071122056692	0.96322524	[0.009520859058104507, 0.009531756734570905]	[0.1117601, 0.11200646]	[79.13267489711933, 79.24851851851852]	0.5035192261581255	0.16413248	0.2320098259139981	1
6z01	unrelaxed_multimer_v3	3	2	0.6563853052861703	0.96322524	[0.009550722754079007, 0.009562245998376283]	[0.11302463, 0.11330851]	[79.03295999999999, 79.13596]	0.5064683333406991	0.1620968	0.2309711054041017	1
6z01	unrelaxed_multimer_v3	3	3	0.6502720193880804	0.96322524	[0.00954610197071743, 0.009551096344259935]	[0.11310576, 0.113426924]	[78.85513618677041, 78.76241245136187]	0.5094585333711765	0.16581249	0.2345417005707196	1
6z01	unrelaxed_multimer_v3	3	4	0.6651375292254521	0.98128027	[0.00952038854284483, 0.009528934818379822]	[0.11167218, 0.1118358]	[79.1824096385542, 79.29433734939758]	0.5034741020830493	0.16284558	0.2309712858325644	1
6z01	unrelaxed_multimer_v3	3	5	0.6718771067092151	0.98128027	[0.009547593589067357, 0.009549295841419312]	[0.112249464, 0.112427935]	[79.49609756097561, 79.41479674796747]	0.5116493339518204	0.16411507	0.2336219238277176	1
6z01	unrelaxed_multimer_v3	4	1	0.1329527665396616	0.70615739	[0.012110849916558038, 0.01194714324763548]	[0.23004603, 0.22885188]	[64.99900000000001, 63.965]	0.715242042882102	0.5411028	0.5759306698526655	1
6z01	unrelaxed_multimer_v3	4	2	0.1169848242661985	0.68635536	[0.009880888648380862, 0.00988142593197526]	[0.13176817, 0.13199818]	[74.959375, 74.84]	0.5419865581459078	0.19638434	0.2655047840489203	1
6z01	unrelaxed_multimer_v3	4	3	0.1236972143777061	0.70615739	[0.012378769931286528, 0.011970195446514589]	[0.226682, 0.22589068]	[68.16517241379312, 65.00137931034483]	0.6945724622428899	0.5089081	0.5460409668290712	1
6z01	unrelaxed_multimer_v3	4	4	0.0956718020703491	0.66728511	[0.010276959808064465, 0.010099749539793531]	[0.1489591, 0.14943767]	[73.37235294117646, 70.05470588235293]	0.5678909081975209	0.25187033	0.3150744489582298	1
6z01	unrelaxed_multimer_v3	4	5	0.0675488757159766	0.63555449	[0.009199788094081953, 0.009291815616387934]	[0.12639534, 0.12702705]	[62.109259259259254, 64.10185185185185]	0.5663570635908157	0.2467717	0.3106887673019034	1
6z01	unrelaxed_multimer_v3	5	1	0.6901921578751382	0.98128027	[0.009571632805125345, 0.00957674746170318]	[0.10929664, 0.10921959]	[82.29436274509804, 82.49049019607844]	0.4911096478613059	0.14095299	0.2109843211394914	1
6z01	unrelaxed_multimer_v3	5	2	0.7146233233560155	0.98128027	[0.009556554877464186, 0.009562700442873454]	[0.1065796, 0.10671486]	[83.97426666666667, 84.03816666666667]	0.489730797724226	0.1349392	0.2058975145253139	1
6z01	unrelaxed_multimer_v3	5	3	0.2368772321542711	0.77766077	[0.012503433837406649, 0.012494273893770069]	[0.20279086, 0.20273559]	[77.31069767441859, 77.25046511627907]	0.4834385734137938	0.25337029	0.2993839427101025	1
6z01	unrelaxed_multimer_v3	5	4	0.0189276611183645	0.55890174	[0.007347788261141951, 0.007347788261141951]	[0, 0]	[0, 0]	0.4580549051275695	0.13696565	0.2011834988973705	1
6z01	unrelaxed_multimer_v3	5	5	0.703957743603012	0.98128027	[0.01020618097671833, 0.010297302317114877]	[0.13118044, 0.132016]	[81.92813559322033, 83.18210169491526]	0.47104332698607776	0.16975518	0.2300128059649951	1
6zk5	unrelaxed_multimer_v3	1	1	0.5935323657384207	0.93172991	[0.6430617535571815, 0.6403440303960257]	[0.9152943, 0.91460776]	[91.80931034482758, 91.75672413793104]	0.9026478593862924	0.87378174	0.8795549644096071	1
6zk5	unrelaxed_multimer_v3	1	2	0.5876986961650453	0.93172991	[0.6281268555243538, 0.631820891036434]	[0.91037023, 0.9118818]	[91.63465517241379, 91.64862068965517]	0.9007064766142302	0.8723985	0.8780600918621527	1
6zk5	unrelaxed_multimer_v3	1	3	0.5928742558369932	0.93172991	[0.6386524676184057, 0.6403566967353682]	[0.9137542, 0.9142269]	[91.76672413793105, 91.79551724137932]	0.901613359704048	0.8731514	0.8788438091783584	1
6zk5	unrelaxed_multimer_v3	1	4	0.5861301166219455	0.93172991	[0.6165355698330862, 0.6134990787296063]	[0.9095503, 0.90869194]	[91.1948275862069, 91.14379310344827]	0.8989417203763382	0.86789644	0.8741054941912345	1
6zk5	unrelaxed_multimer_v3	1	5	0.5923626386402471	0.93172991	[0.6401126627571895, 0.6403659313695811]	[0.91342163, 0.91371787]	[91.86551724137931, 91.84706896551724]	0.902657038907983	0.8750299	0.8805553450069384	1
6zk5	unrelaxed_multimer_v3	2	1	0.6069513912987218	0.9400192	[0.6491063536620856, 0.6476664272495495]	[0.9122954, 0.9127468]	[92.38193548387098, 92.2717741935484]	0.9116592655666894	0.88736	0.8922198345281328	1
6zk5	unrelaxed_multimer_v3	2	2	0.5834656357043108	0.93172991	[0.6139033670134794, 0.6090914625546859]	[0.90309757, 0.901964]	[91.72677966101695, 91.62288135593221]	0.9043377533192234	0.8782053	0.8834317901657978	1
6zk5	unrelaxed_multimer_v3	2	3	0.5989260743091328	0.93172991	[0.6425436513483409, 0.6413508287925127]	[0.91141057, 0.9107056]	[92.17728813559322, 92.1950847457627]	0.9057090773589724	0.8796662	0.8848747828485035	1
6zk5	unrelaxed_multimer_v3	2	4	0.6031066682823508	0.9400192	[0.6269172955163214, 0.6275544330709705]	[0.9034765, 0.9034848]	[92.27901639344263, 92.30704918032788]	0.9088565761932386	0.88433194	0.8892368685223392	1
6zk5	unrelaxed_multimer_v3	2	5	0.6017812337443422	0.9400192	[0.6342338243089274, 0.6334881677012303]	[0.9073159, 0.90681785]	[92.21866666666668, 92.23566666666666]	0.9044673264115376	0.87808317	0.8833600008505449	1
6zk5	unrelaxed_multimer_v3	3	1	0.5919594640937784	0.93172991	[0.6053965645710718, 0.6054730754610795]	[0.9003323, 0.90037614]	[91.62016129032257, 91.6191935483871]	0.8988442173035034	0.87685853	0.8812556694036938	1
6zk5	unrelaxed_multimer_v3	3	2	0.5945367615301288	0.93172991	[0.6324253117084458, 0.6268267651038938]	[0.90706134, 0.90634257]	[92.16295081967213, 91.98311475409834]	0.8997524928503908	0.8785454	0.882786821354502	1
6zk5	unrelaxed_multimer_v3	3	3	0.5908416936698453	0.93172991	[0.6494444825953186, 0.6503232564886171]	[0.9111277, 0.9115142]	[92.5155, 92.51566666666668]	0.9011311018872274	0.879644	0.8839414017281536	1
6zk5	unrelaxed_multimer_v3	3	4	0.5931568453745628	0.93172991	[0.6427529490446878, 0.6426068620658508]	[0.9098595, 0.9096536]	[92.34383333333332, 92.35816666666668]	0.8990387815958772	0.8776042	0.8818911055470807	1
6zk5	unrelaxed_multimer_v3	3	5	0.5941611912826839	0.93172991	[0.6390349280160659, 0.639753695237892]	[0.90819174, 0.9086265]	[92.346, 92.33416666666668]	0.8998864927164554	0.878041	0.8824101217244436	1
6zk5	unrelaxed_multimer_v3	4	1	0.596529858037983	0.93172991	[0.6390549897665222, 0.6375013260647602]	[0.9095306, 0.90912765]	[92.21096774193548, 92.18193548387094]	0.9012519971302778	0.87827677	0.8828718117032773	1
6zk5	unrelaxed_multimer_v3	4	2	0.6059260906136731	0.9400192	[0.7068638267633488, 0.7077441734595403]	[0.93075943, 0.93087494]	[93.08813559322033, 93.11542372881357]	0.9055194714731408	0.8813572	0.8861896486891594	1
6zk5	unrelaxed_multimer_v3	4	3	0.6094769766467831	0.9400192	[0.7114301859543133, 0.7099737352876008]	[0.9304426, 0.9306627]	[93.3214754098361, 93.2350819672131]	0.9065120248720422	0.8837873	0.8883322244629338	1
6zk5	unrelaxed_multimer_v3	4	4	0.6196840012985115	0.9400192	[0.7605991900596362, 0.7645391236420724]	[0.94489896, 0.9444819]	[94.04967213114752, 94.26590163934428]	0.91065527436383	0.88837886	0.8928341417257935	1
6zk5	unrelaxed_multimer_v3	4	5	0.6015391354444622	0.9400192	[0.7151132095121079, 0.7124753554835522]	[0.9336311, 0.93319774]	[93.165, 93.092]	0.907112011175518	0.8838746	0.8885220783673058	1
6zk5	unrelaxed_multimer_v3	5	1	0.5885707021897313	0.93172991	[0.5939229306118738, 0.5965403137903368]	[0.8984829, 0.8993015]	[91.2825, 91.31950000000002]	0.8989362983856402	0.87346107	0.8785561138183634	1
6zk5	unrelaxed_multimer_v3	5	2	0.5937318313483028	0.93172991	[0.6223854320226746, 0.624106128887854]	[0.9051632, 0.9057505]	[91.90189655172414, 91.92017241379308]	0.9016206303418344	0.87700325	0.8819267280733718	1
6zk5	unrelaxed_multimer_v3	5	3	0.5836521969559616	0.93172991	[0.5931050351975808, 0.5899183322270636]	[0.8969872, 0.8967259]	[91.39706896551722, 91.27689655172415]	0.8980049139825087	0.8733601	0.8782890607231375	1
6zk5	unrelaxed_multimer_v3	5	4	0.5953756458319169	0.93172991	[0.6172861766418811, 0.6183994457542149]	[0.90353006, 0.9038238]	[91.83655172413793, 91.85724137931035]	0.9020784046815792	0.8772406	0.8822081594977172	1
6zk5	unrelaxed_multimer_v3	5	5	0.5926400882963867	0.93172991	[0.6185823582814928, 0.6206206808237795]	[0.90287304, 0.9033065]	[91.9622807017544, 92.01070175438596]	0.9027278155516085	0.8782997	0.8831853336181343	1
7aal	unrelaxed_multimer_v3	1	1	0.73463358143581	0.98128027	[0.9174360868835146, 0.918259987192998]	[0.98240924, 0.98251927]	[97.55502202643173, 97.58462555066079]	0.8757116182570057	0.87817574	0.8776829120303075	1
7aal	unrelaxed_multimer_v3	1	2	0.7346095968963974	0.98128027	[0.9169066569777717, 0.9173859497083036]	[0.98235327, 0.9823441]	[97.5345575221239, 97.55902654867256]	0.8757209330647242	0.87871325	0.8781147867411188	1
7aal	unrelaxed_multimer_v3	1	3	0.7346104641074405	0.98128027	[0.9170550173563378, 0.9177984775069334]	[0.9824178, 0.9824697]	[97.53543859649123, 97.56684210526315]	0.8753228677312341	0.87836075	0.8777531721790593	1
7aal	unrelaxed_multimer_v3	1	4	0.73449574348586	0.98128027	[0.9168859677871846, 0.9171149400817401]	[0.98232895, 0.9823147]	[97.53595555555557, 97.54862222222222]	0.8758548561282615	0.8788549	0.8782548678626152	1
7aal	unrelaxed_multimer_v3	1	5	0.7345550026483181	0.98128027	[0.919141136997279, 0.919444106532183]	[0.9827809, 0.98280066]	[97.60203539823007, 97.615]	0.8784452978728385	0.8812929	0.8807233632397289	1
7aal	unrelaxed_multimer_v3	2	1	0.7347371810282994	0.98128027	[0.9178460229384533, 0.918278766411605]	[0.9824811, 0.98248565]	[97.56804444444444, 97.58888888888889]	0.8659865347749884	0.8758037	0.8738402741791188	1
7aal	unrelaxed_multimer_v3	2	2	0.7346456571079693	0.98128027	[0.9144167930286513, 0.914277901205199]	[0.98188365, 0.9817964]	[97.45902654867258, 97.4608849557522]	0.8638184289363837	0.87438035	0.8722679658776088	1
7aal	unrelaxed_multimer_v3	2	3	0.7345633415768078	0.98128027	[0.9147362390614117, 0.9153082013474095]	[0.9818645, 0.9818578]	[97.47657777777778, 97.5052888888889]	0.8644379956933499	0.87486076	0.8727762099785138	1
7aal	unrelaxed_multimer_v3	2	4	0.734403205778073	0.98128027	[0.9135097539666653, 0.9133657964177043]	[0.98168504, 0.9816204]	[97.43433035714285, 97.43370535714287]	0.8628326364938568	0.87390375	0.8716895283974042	1
7aal	unrelaxed_multimer_v3	2	5	0.7343628778189961	0.98128027	[0.912563647635945, 0.9127210377442283]	[0.9816485, 0.9815984]	[97.39168888888888, 97.40435555555557]	0.8599166733716173	0.87263525	0.8700915309328684	1
7aal	unrelaxed_multimer_v3	3	1	0.7341663174432977	0.98128027	[0.9118773489146524, 0.9121192398531143]	[0.9814679, 0.98141605]	[97.37607929515418, 97.39303964757708]	0.8740111373929704	0.8745487	0.8744411663824028	1
7aal	unrelaxed_multimer_v3	3	2	0.7340180074722866	0.98128027	[0.9106363838010975, 0.9110236225456574]	[0.98116744, 0.9812224]	[97.34533039647577, 97.3587665198238]	0.8743534595747218	0.87476754	0.8746847254232453	1
7aal	unrelaxed_multimer_v3	3	3	0.7342457807413336	0.98128027	[0.9102907583369025, 0.911170530351631]	[0.98116696, 0.98130065]	[97.32852678571429, 97.35816964285713]	0.8733203374720477	0.87390804	0.8737905018205815	1
7aal	unrelaxed_multimer_v3	3	4	0.7341067864042216	0.98128027	[0.9091557294091013, 0.9095730546333303]	[0.9810789, 0.9811617]	[97.2819730941704, 97.29408071748881]	0.8747194859827673	0.8755821	0.8754095763652546	1
7aal	unrelaxed_multimer_v3	3	5	0.7342631247269816	0.98128027	[0.9115666073424478, 0.9118084919872063]	[0.9812977, 0.98135144]	[97.3777973568282, 97.38427312775332]	0.8764461383889959	0.8768443	0.8767646572127114	1
7aal	unrelaxed_multimer_v3	4	1	0.7342570784637112	0.98128027	[0.9150929365089999, 0.9154236926212249]	[0.98191154, 0.98195326]	[97.48939393939393, 97.50147186147184]	0.8763070963173063	0.87636316	0.8763519458442719	1
7aal	unrelaxed_multimer_v3	4	2	0.7341810132684582	0.98128027	[0.9150381893618026, 0.9152050811153174]	[0.98179513, 0.9817821]	[97.4982683982684, 97.50774891774888]	0.8760045736571932	0.8762461	0.8761977904943781	1
7aal	unrelaxed_multimer_v3	4	3	0.7342357560834426	0.98128027	[0.9112299569019136, 0.9118442108305026]	[0.9813242, 0.98127127]	[97.35873362445416, 97.39397379912664]	0.8748737828630719	0.8753035	0.8752175620535715	1
