ID	Model_type	Model_number	Prediction_number	pdockq	ppv	pdockq2	pae	plddt	ptm	iptm	ranking_confidence	correct_result
6xqr	unrelaxed_multimer_v3	4	5	0.4527099051027185	0.88570037	[0.9408455785305823, 0.9412490074514627]	[0.98724145, 0.98727113]	[98.24291666666666, 98.26041666666667]	0.9523079282729632	0.937717	0.9406352020638944	1
6xqr	unrelaxed_multimer_v3	5	1	0.4833532172761061	0.8919553	[0.9401667836298998, 0.9402123503072796]	[0.98731464, 0.9873211]	[98.20125, 98.20291666666667]	0.9507177542761328	0.9371897	0.939895309430666	1
6xqr	unrelaxed_multimer_v3	5	2	0.4831002009300765	0.8919553	[0.9391515846271444, 0.9398156094485277]	[0.9870119, 0.9870731]	[98.18, 98.2075]	0.9505432969772089	0.93673104	0.939493491777644	1
6xqr	unrelaxed_multimer_v3	5	3	0.4824425037846008	0.8919553	[0.9370342019483877, 0.938104356030932]	[0.98651105, 0.9867397]	[98.12291666666665, 98.15416666666665]	0.950202716891954	0.9361957	0.938997080625095	1
6xqr	unrelaxed_multimer_v3	5	4	0.4587977492338287	0.88570037	[0.9357141713929059, 0.9368324694663367]	[0.98607713, 0.986413]	[98.09958333333333, 98.1225]	0.9502623564689584	0.9365666	0.9393057443040456	1
6xqr	unrelaxed_multimer_v3	5	5	0.48297858262184123	0.8919553	[0.9394617512017728, 0.9397218567855142]	[0.98723245, 0.9872265]	[98.17375, 98.1875]	0.9502445400543602	0.93707705	0.9397105443634112	1
6yvk	unrelaxed_multimer_v3	1	1	0.7032684955087702	0.98128027	[0.7622392855607737, 0.7625740793887805]	[0.93900585, 0.9390547]	[94.71302521008401, 94.72302521008399]	0.941297372355149	0.92355967	0.9271072070149752	1
6yvk	unrelaxed_multimer_v3	1	2	0.7103863305572566	0.98128027	[0.8557965213151435, 0.8564438993943694]	[0.9617736, 0.96206987]	[96.67067226890762, 96.67109243697479]	0.9469992057453118	0.9365689	0.9386549738242334	1
6yvk	unrelaxed_multimer_v3	1	3	0.682473598109896	0.98128027	[0.8926123787772271, 0.893547959160919]	[0.98158926, 0.9816638]	[96.43530612244899, 96.47255102040818]	0.930005747635086	0.9132118	0.9165706075348298	1
6yvk	unrelaxed_multimer_v3	1	4	0.6928635021716453	0.98128027	[0.7232218665985811, 0.7256506063038096]	[0.92511714, 0.92579395]	[94.38344827586207, 94.4226724137931]	0.9380793897971073	0.9207897	0.9242476528617652	1
6yvk	unrelaxed_multimer_v3	1	5	0.7088572425196055	0.98128027	[0.8405426944699691, 0.8414779084227498]	[0.9569908, 0.95711523]	[96.44411764705885, 96.47478991596637]	0.9459059373508628	0.9350467	0.9372185257270084	1
6yvk	unrelaxed_multimer_v3	2	1	0.7086196708950241	0.98128027	[0.8470470529632751, 0.8468166862368374]	[0.9604263, 0.96040875]	[96.3994117647059, 96.3905042016807]	0.9438885548758555	0.9310409	0.9336104174265872	1
6yvk	unrelaxed_multimer_v3	2	2	0.7088202171077258	0.98128027	[0.8560974668848719, 0.8562721656411189]	[0.96434593, 0.96439445]	[96.42680672268908, 96.43008403361343]	0.9442551738759166	0.93046874	0.93322602523844	1
6yvk	unrelaxed_multimer_v3	2	3	0.708416152365944	0.98128027	[0.8454562338467727, 0.8445260990186398]	[0.9601817, 0.96000355]	[96.35033613445378, 96.32521008403359]	0.9435044452366584	0.9306587	0.933227847512908	1
6yvk	unrelaxed_multimer_v3	2	4	0.7087619032852734	0.98128027	[0.8519242639329304, 0.8525523476314575]	[0.9637945, 0.9638627]	[96.28809917355372, 96.3104132231405]	0.943689134813464	0.93094605	0.9334946686222388	1
6yvk	unrelaxed_multimer_v3	2	5	0.7090074553624817	0.98128027	[0.8510226766578971, 0.8520146021408721]	[0.962655, 0.9626945]	[96.3602479338843, 96.40231404958676]	0.944609309943997	0.9319142	0.9344532302444148	1
6yvk	unrelaxed_multimer_v3	3	1	0.709909141686848	0.98128027	[0.882756922011399, 0.8841422891064059]	[0.97385836, 0.9741124]	[96.73068376068377, 96.77119658119659]	0.9442736696556872	0.9333956	0.9355712332597508	1
6yvk	unrelaxed_multimer_v3	3	2	0.7092001359881294	0.98128027	[0.8776931381609865, 0.8784485514344753]	[0.972109, 0.97222215]	[96.66487179487177, 96.68931623931623]	0.9447507752640312	0.9328023	0.935192010674144	1
6yvk	unrelaxed_multimer_v3	3	3	0.7095177273922578	0.98128027	[0.8897648045588615, 0.8913556587542995]	[0.97570884, 0.9759545]	[96.8803389830508, 96.93194915254239]	0.944979473930306	0.9348798	0.9368997186386002	1
6yvk	unrelaxed_multimer_v3	3	4	0.7082601794123587	0.98128027	[0.8797897290493188, 0.8797654282457293]	[0.9727612, 0.972772]	[96.69914529914531, 96.69692307692307]	0.944389896879008	0.93435705	0.9363636170405965	1
6yvk	unrelaxed_multimer_v3	3	5	0.7099534403614174	0.98128027	[0.8884551563337576, 0.8882698977286887]	[0.9749237, 0.9748919]	[96.89584745762713, 96.8901694915254]	0.9449158191499194	0.9350478	0.9370214080774204	1
6yvk	unrelaxed_multimer_v3	4	1	0.7108486320292549	0.98128027	[0.905066490706576, 0.9038858988834225]	[0.9783861, 0.9782472]	[97.35068965517242, 97.30724137931037]	0.947671833960025	0.9414334	0.9426811105664192	1
6yvk	unrelaxed_multimer_v3	4	2	0.7130306573248083	0.98128027	[0.911054348063745, 0.9108547716624718]	[0.97980684, 0.9797739]	[97.50092436974789, 97.49445378151258]	0.9487414645278486	0.94315654	0.9442735252206332	1
6yvk	unrelaxed_multimer_v3	4	3	0.7130211533170158	0.98128027	[0.9094777507550883, 0.9088863367795696]	[0.97912467, 0.9790122]	[97.49184873949578, 97.47420168067224]	0.948905289154878	0.94294643	0.9441382050477726	1
6yvk	unrelaxed_multimer_v3	4	4	0.7127787473885655	0.98128027	[0.906143629354225, 0.9064556487422805]	[0.97835135, 0.97843367]	[97.40647058823528, 97.41344537815124]	0.948922027399998	0.94309914	0.9442637183767282	1
6yvk	unrelaxed_multimer_v3	4	5	0.712825342564542	0.98128027	[0.9079593898446711, 0.9090721519943615]	[0.97913677, 0.9793092]	[97.41663865546215, 97.45369747899161]	0.948585427706156	0.941736	0.9431058718571492	1
6yvk	unrelaxed_multimer_v3	5	1	0.707792289783315	0.98128027	[0.8859893101294377, 0.8864116896154164]	[0.9748611, 0.9749272]	[96.7846218487395, 96.79815126050418]	0.9462852684169136	0.9374496	0.9392167132597988	1
6yvk	unrelaxed_multimer_v3	5	2	0.7084516873490158	0.98128027	[0.8881059228141757, 0.8898608835545077]	[0.9756789, 0.9759743]	[96.80420168067226, 96.85857142857142]	0.9464823088784866	0.93669844	0.938655211165346	1
6yvk	unrelaxed_multimer_v3	5	3	0.7080208102792821	0.98128027	[0.8863047238680108, 0.8871498198871984]	[0.9744589, 0.97454417]	[96.83957983193275, 96.87134453781509]	0.9470251532519224	0.93660736	0.9386909193222596	1
6yvk	unrelaxed_multimer_v3	5	4	0.7080006392924236	0.98128027	[0.8876874816523188, 0.8879783066976923]	[0.97510815, 0.97517407]	[96.84092436974791, 96.84823529411766]	0.946730862654306	0.9365455	0.9385825655057148	1
6yvk	unrelaxed_multimer_v3	5	5	0.7089260437210758	0.98128027	[0.8872933436537772, 0.887254541665381]	[0.9750384, 0.9749817]	[96.82907563025212, 96.83285714285714]	0.9467464258855538	0.93664324	0.9386638794459097	1
6z01	unrelaxed_multimer_v3	1	1	0.2360515937287326	0.77766077	[0.009656208648951899, 0.009658838677442168]	[0.10836401, 0.10776088]	[85.28399999999999, 85.83200000000001]	0.5193684946192917	0.15091297	0.2246040751674496	1
6z01	unrelaxed_multimer_v3	1	2	0.4287127868546777	0.87822061	[0.00948932616748549, 0.009492336003615355]	[0.1026782, 0.10272882]	[85.21261538461539, 85.25861538461538]	0.5148256374665352	0.14745831	0.2209317794098109	1
6z01	unrelaxed_multimer_v3	1	3	0.3106101994086566	0.81190228	[0.009629939094510036, 0.009667289166000494]	[0.10622085, 0.10627848]	[86.28638888888888, 87.25916666666666]	0.5194827922552683	0.1487675	0.2229105593436928	1
6z01	unrelaxed_multimer_v3	1	4	0.1139128098984164	0.68635536	[0.009725306389467647, 0.009736601868158858]	[0.11224135, 0.11240653]	[84.10785714285714, 84.27071428571428]	0.5218292163128563	0.15411419	0.227657192673582	1
6z01	unrelaxed_multimer_v3	1	5	0.1362066443825531	0.70615739	[0.009564069391099335, 0.009601501957850884]	[0.11083852, 0.110090695]	[80.94809523809523, 82.49857142857142]	0.5216225193892918	0.15304	0.2267565092832844	1
6z01	unrelaxed_multimer_v3	2	1	0.7374098957649617	0.98128027	[0.009537091589948789, 0.009590044367345965]	[0.10313574, 0.103270754]	[86.21854256854256, 87.6211544011544]	0.5037280742605945	0.12699948	0.2023452008620981	1
6z01	unrelaxed_multimer_v3	2	2	0.7387832053361195	0.98128027	[0.00956435544585473, 0.009576755332943283]	[0.10273407, 0.102908045]	[87.34212918660286, 87.55001196172249]	0.5018267322195267	0.1292865	0.203794544708981	1
6z01	unrelaxed_multimer_v3	2	3	0.7000084944167153	0.98128027	[0.00961229664972994, 0.009601934874758383]	[0.105313845, 0.10502949]	[86.54062200956936, 86.48612440191387]	0.5129454489715214	0.14155734	0.2158349584771656	1
6z01	unrelaxed_multimer_v3	2	4	0.7379035017483537	0.98128027	[0.009612154511755922, 0.00961183854003526]	[0.103054896, 0.10311669]	[88.43354744525547, 88.3715912408759]	0.5146440491723693	0.13062602	0.2074296280870373	1
6z01	unrelaxed_multimer_v3	2	5	0.7370921624370212	0.98128027	[0.00957448598633625, 0.009575792053441678]	[0.10303757, 0.10320126]	[87.37503725782415, 87.27375558867362]	0.5046814205441011	0.13337027	0.2076324964005377	1
6z01	unrelaxed_multimer_v3	3	1	0.5576190362510914	0.91629946	[0.009520909820492304, 0.009526140737016683]	[0.11542704, 0.11532038]	[76.62006493506492, 76.82616883116883]	0.5032411341773099	0.18842481	0.251388075449201	1
6z01	unrelaxed_multimer_v3	3	2	0.6384083080117938	0.96322524	[0.00950648961258617, 0.009524180553855538]	[0.114828885, 0.114798576]	[76.64396551724137, 77.12448275862067]	0.5172351208745671	0.17953357	0.2470738809788075	1
6z01	unrelaxed_multimer_v3	3	3	0.57288249775009	0.92420274	[0.009542654885670042, 0.009540950362946422]	[0.11578798, 0.116015285]	[76.9401092896175, 76.74573770491806]	0.5075947100557091	0.18859956	0.252398587358737	1
6z01	unrelaxed_multimer_v3	3	4	0.5684405540017649	0.92420274	[0.009507610889645048, 0.00951337842450311]	[0.11429161, 0.11449769]	[77.03361963190184, 77.04558282208589]	0.5069018647248845	0.18234234	0.2472542414104004	1
6z01	unrelaxed_multimer_v3	3	5	0.4714014284185474	0.88570037	[0.009500149257948278, 0.009498930634697277]	[0.11426459, 0.11434276]	[76.8562931034483, 76.77181034482756]	0.503243345016151	0.18467706	0.2483903205382643	1
6z01	unrelaxed_multimer_v3	4	1	0.2175349966800974	0.75941223	[0.06544743038785597, 0.06561076416940691]	[0.5788, 0.5793265]	[76.34299999999999, 76.33899999999998]	0.82312137234697	0.7443005	0.7600646621952241	1
6z01	unrelaxed_multimer_v3	4	2	0.1833430263079276	0.74006263	[0.032796636987362716, 0.031527095048276915]	[0.46465823, 0.4633103]	[71.96636363636362, 70.79575757575756]	0.8046007455841182	0.7118015	0.7303613722613549	1
6z01	unrelaxed_multimer_v3	4	3	0.1334039453186332	0.70615739	[0.05817647625180785, 0.03597653572556813]	[0.5453857, 0.50922513]	[77.731875, 68.581875]	0.7863935413999805	0.67134434	0.694354180158048	1
6z01	unrelaxed_multimer_v3	4	4	0.1039105769890955	0.68635536	[0.015264700224993065, 0.015234994867380211]	[0.29015908, 0.29123655]	[68.615, 68.22666666666667]	0.7016056247529543	0.5320311	0.5659460200464161	1
6z01	unrelaxed_multimer_v3	4	5	0.1612134002153863	0.73044282	[0.01983902014177629, 0.019845150556514805]	[0.3592682, 0.35901496]	[69.29842105263157, 69.36289473684211]	0.7905293823542185	0.67582667	0.6987672114622988	1
6z01	unrelaxed_multimer_v3	5	1	0.685116158486249	0.98128027	[0.009516001483524881, 0.009534262063168195]	[0.10804259, 0.10817319]	[81.72126436781609, 82.12570881226054]	0.4747998819111971	0.14161253	0.2082500001859503	1
6z01	unrelaxed_multimer_v3	5	2	0.657390026845191	0.98128027	[0.009264903218900073, 0.009270060723430954]	[0.10156639, 0.10139423]	[79.33559322033896, 79.6310593220339]	0.4337672979041699	0.14076579	0.1993660885176015	1
6z01	unrelaxed_multimer_v3	5	3	0.2242702034125804	0.77766077	[0.009105686653583151, 0.009139250374111646]	[0.09886736, 0.09897636]	[76.31109090909091, 77.33654545454546]	0.4150356591220783	0.13640197	0.1921287047957596	1
6z01	unrelaxed_multimer_v3	5	4	0.6998953137468369	0.98128027	[0.009502768318370308, 0.009500129572924971]	[0.1078918, 0.1078192]	[81.46865625, 81.4501875]	0.4809968237114032	0.14060326	0.2086819721069351	1
6z01	unrelaxed_multimer_v3	5	5	0.4286015109745147	0.87822061	[0.009379327020757684, 0.009397212947756457]	[0.10624348, 0.106023006]	[79.20397727272729, 79.8871590909091]	0.4250390816005069	0.13771334	0.19517849064413706	1
6zk5	unrelaxed_multimer_v3	1	1	0.5917769711898382	0.93172991	[0.6331429354969611, 0.6310081310461422]	[0.9155328, 0.91523093]	[91.34224137931035, 91.27689655172414]	0.8991023804969096	0.86988854	0.8757313113654952	1
6zk5	unrelaxed_multimer_v3	1	2	0.5951277116408676	0.93172991	[0.627654384189627, 0.6284121842977402]	[0.91258395, 0.9130651]	[91.39116666666668, 91.377]	0.9027401803658356	0.8736804	0.8794923662886213	1
6zk5	unrelaxed_multimer_v3	1	3	0.5907122682997471	0.93172991	[0.6220655213695043, 0.6276786289116808]	[0.9129506, 0.914131]	[91.10362068965517, 91.23758620689657]	0.8985764941346684	0.868383	0.8744216911151418	1
6zk5	unrelaxed_multimer_v3	1	4	0.5882197809017624	0.93172991	[0.6415044840684364, 0.645308997698075]	[0.916494, 0.91830575]	[91.61965517241379, 91.60827586206895]	0.9003547472121991	0.8716087	0.8773578890634116	1
6zk5	unrelaxed_multimer_v3	1	5	0.5786575099460026	0.92420274	[0.5880797172397848, 0.59002991463585]	[0.9005369, 0.901418]	[90.80620689655171, 90.80689655172412]	0.892583380580874	0.85924214	0.8659103891136114	1
6zk5	unrelaxed_multimer_v3	2	1	0.5999535309032863	0.93172991	[0.649962364738116, 0.6516561691098625]	[0.91157097, 0.911783]	[92.49372881355933, 92.54813559322032]	0.9068772148993748	0.8809589	0.8861425747852949	1
6zk5	unrelaxed_multimer_v3	2	2	0.6003048659570307	0.93172991	[0.6615312449687342, 0.6630478975693186]	[0.91569155, 0.91572046]	[92.59372881355934, 92.65847457627117]	0.9080697305588696	0.8833546	0.8882976295071597	1
6zk5	unrelaxed_multimer_v3	2	3	0.5910877595632835	0.93172991	[0.6311956318129425, 0.6296889403138721]	[0.9084335, 0.9080705]	[91.96833333333335, 91.93716666666667]	0.9034789226134998	0.87689203	0.8822094087139842	1
6zk5	unrelaxed_multimer_v3	2	4	0.5881791167695781	0.93172991	[0.6218531207644105, 0.6235238255431947]	[0.9056803, 0.90567815]	[91.82533333333332, 91.90116666666667]	0.903428512865705	0.8776371	0.8827953732121792	1
6zk5	unrelaxed_multimer_v3	2	5	0.6090466878451914	0.9400192	[0.7071328665608013, 0.7089875951607798]	[0.93073577, 0.9305207]	[93.10237288135593, 93.2057627118644]	0.9121483330335552	0.88780546	0.892674036113547	1
6zk5	unrelaxed_multimer_v3	3	1	0.5906189609811023	0.93172991	[0.6121435846349967, 0.6139308333789217]	[0.8978162, 0.8978836]	[92.18586206896552, 92.26068965517243]	0.8987537452984229	0.87806946	0.8822063173732833	1
6zk5	unrelaxed_multimer_v3	3	2	0.5976414312052398	0.93172991	[0.6562639274285017, 0.6574567032619695]	[0.91420084, 0.914593]	[92.5093103448276, 92.52293103448275]	0.9032239920125282	0.88125813	0.8856513024613436	1
6zk5	unrelaxed_multimer_v3	3	3	0.5967120636639064	0.93172991	[0.6132950420757713, 0.616159212656242]	[0.90586925, 0.9059583]	[91.41854838709678, 91.53935483870967]	0.9014847306228728	0.87876964	0.8833126550479145	1
6zk5	unrelaxed_multimer_v3	3	4	0.5954976014924025	0.93172991	[0.6435831956414602, 0.6435184663368736]	[0.9099709, 0.9098888]	[92.36983050847458, 92.37525423728813]	0.9033052695608907	0.8812984	0.8856997921629106	1
6zk5	unrelaxed_multimer_v3	3	5	0.6035250311700565	0.9400192	[0.6439827882704536, 0.644710664586696]	[0.9120492, 0.91226184]	[92.1772580645161, 92.18838709677419]	0.9048233673968276	0.88340926	0.8876920828421585	1
6zk5	unrelaxed_multimer_v3	4	1	0.6026142300455297	0.9400192	[0.6930159181404694, 0.6926583669613795]	[0.92846423, 0.92872226]	[92.70661016949151, 92.66508474576271]	0.9038201679423328	0.87821156	0.8833332798805809	1
6zk5	unrelaxed_multimer_v3	4	2	0.5975075702334058	0.93172991	[0.7031435111984122, 0.7043699412216567]	[0.92957795, 0.929621]	[93.04216666666667, 93.09200000000001]	0.9027837835341276	0.87829727	0.8831945721822894	1
6zk5	unrelaxed_multimer_v3	4	3	0.6007237023656697	0.93172991	[0.7069733617865891, 0.7056331530411741]	[0.9308518, 0.93012685]	[93.08372881355933, 93.09711864406779]	0.9044712989482244	0.8793473	0.8843721192867152	1
6zk5	unrelaxed_multimer_v3	4	4	0.5984662605645031	0.93172991	[0.7080475566973059, 0.7078706225202727]	[0.93188703, 0.93167037]	[93.02766666666666, 93.0415]	0.903793937789524	0.8788019	0.8838002933715035	1
6zk5	unrelaxed_multimer_v3	4	5	0.602403240655411	0.9400192	[0.6731323400638313, 0.6742223894738025]	[0.92521626, 0.92547846]	[92.1528813559322, 92.1749152542373]	0.9023753566135608	0.8754785	0.8808578761933177	1
6zk5	unrelaxed_multimer_v3	5	1	0.5891345774976682	0.93172991	[0.5947027650426524, 0.5962883025875934]	[0.90385807, 0.90389043]	[90.77526315789473, 90.84438596491226]	0.8991296434130769	0.8721179	0.87752023028784	1
6zk5	unrelaxed_multimer_v3	5	2	0.5932654198543061	0.93172991	[0.6150203313529747, 0.6154763436650691]	[0.9075643, 0.9075071]	[91.32586206896552, 91.35224137931033]	0.8996973873854637	0.8730128	0.8783497023916436	1
6zk5	unrelaxed_multimer_v3	5	3	0.5929225808320261	0.93172991	[0.6015569003993612, 0.6023315915114397]	[0.9034644, 0.9036076]	[91.12758620689655, 91.14844827586207]	0.8986946442451642	0.87231994	0.8775948782508883	1
6zk5	unrelaxed_multimer_v3	5	4	0.5889500827078652	0.93172991	[0.6088001150487429, 0.6083252321532472]	[0.9067006, 0.9065687]	[91.13103448275861, 91.12275862068965]	0.9001532424895131	0.8735139	0.8788417504113548	1
6zk5	unrelaxed_multimer_v3	5	5	0.5609570320599476	0.91629946	[0.5198293370485461, 0.5217262685474624]	[0.8835285, 0.8838506]	[89.30964912280703, 89.36894736842105]	0.8918973781371987	0.8644953	0.8699756975512679	1
7aal	unrelaxed_multimer_v3	1	1	0.7344308913285474	0.98128027	[0.9159396752541487, 0.9163710856540803]	[0.9822485, 0.98228574]	[97.49747826086956, 97.51495652173914]	0.8792114606716548	0.8818626	0.8813323567553027	1
7aal	unrelaxed_multimer_v3	1	2	0.7344380944248504	0.98128027	[0.9170651668351618, 0.9169364496304119]	[0.9824964, 0.9824187]	[97.52813852813853, 97.5295238095238]	0.8782040735888013	0.88080204	0.8802824429831412	1
7aal	unrelaxed_multimer_v3	1	3	0.7345329742051793	0.98128027	[0.9142847419056804, 0.914804989328517]	[0.98189694, 0.98194706]	[97.4512393162393, 97.47175213675213]	0.87737288931796	0.88009465	0.8795502957896174	1
7aal	unrelaxed_multimer_v3	1	4	0.7344276741172531	0.98128027	[0.9128274408695262, 0.9131326591545641]	[0.9817165, 0.98176396]	[97.3978354978355, 97.40805194805196]	0.8774172982484504	0.8800397	0.8795152131897293	1
7aal	unrelaxed_multimer_v3	1	5	0.7345624867164485	0.98128027	[0.9149529933636553, 0.9153911528628605]	[0.98204875, 0.98209566]	[97.46891304347825, 97.48573913043475]	0.8788277393388173	0.8815515	0.8810067511758689	1
7aal	unrelaxed_multimer_v3	2	1	0.7337972145626639	0.98128027	[0.9049310935762545, 0.9053570688857087]	[0.9799726, 0.98005295]	[97.18652582159626, 97.19920187793427]	0.86585178265575	0.8765058	0.8743749902439186	1
7aal	unrelaxed_multimer_v3	2	2	0.7346271754850355	0.98128027	[0.916288445886792, 0.9161599114203658]	[0.98209065, 0.98203117]	[97.53026905829596, 97.529865470852]	0.8669306719399634	0.87758523	0.8754543201942672	1
7aal	unrelaxed_multimer_v3	2	3	0.7344832635436792	0.98128027	[0.9116869838067412, 0.9122233157156385]	[0.9812666, 0.98136765]	[97.38675675675675, 97.40292792792795]	0.8655857278319641	0.8756294	0.8736206856054554	1
7aal	unrelaxed_multimer_v3	2	4	0.7343122600747171	0.98128027	[0.9103408755483482, 0.9098665807542695]	[0.98115873, 0.9810396]	[97.33178571428573, 97.32049107142858]	0.8641948983537631	0.8750483	0.8728776034805672	1
7aal	unrelaxed_multimer_v3	2	5	0.7336713847121324	0.98128027	[0.9025885327524816, 0.9026018372963927]	[0.9796538, 0.97957534]	[97.10479069767442, 97.1132093023256]	0.8664106878061245	0.87594736	0.874040022540473	1
7aal	unrelaxed_multimer_v3	3	1	0.7339608041922118	0.98128027	[0.9048154981797591, 0.9055918275079174]	[0.98040056, 0.9806063]	[97.13850427350425, 97.15572649572651]	0.872263155301309	0.8726125	0.8725426121393633	1
7aal	unrelaxed_multimer_v3	3	2	0.7343341562672484	0.98128027	[0.9105805776268564, 0.9119558744461767]	[0.9812967, 0.9814979]	[97.32978448275863, 97.37693965517242]	0.8744152575989799	0.8749925	0.8748770433716027	1
7aal	unrelaxed_multimer_v3	3	3	0.7343268557772497	0.98128027	[0.9099303537956128, 0.9108324279052853]	[0.9811289, 0.9812615]	[97.31474137931035, 97.34556034482758]	0.8753906819972614	0.8759668	0.8758515662700579	1
7aal	unrelaxed_multimer_v3	3	4	0.7343519659346209	0.98128027	[0.9086700427137353, 0.9086323870005045]	[0.98100424, 0.98098046]	[97.26574561403507, 97.26627192982455]	0.8733915425687486	0.8739457	0.8738348789483201	1
7aal	unrelaxed_multimer_v3	3	5	0.7340456508154245	0.98128027	[0.9064004526652986, 0.9077255755654394]	[0.9809304, 0.9811342]	[97.16282608695653, 97.20695652173914]	0.8732485791952533	0.8737275	0.8736317161900028	1
7aal	unrelaxed_multimer_v3	4	1	0.7343918014382507	0.98128027	[0.9138509567165466, 0.9137842153192484]	[0.9821291, 0.98202634]	[97.40696969696971, 97.41389610389609]	0.8797572161596524	0.8800303	0.8799756627448699	1
7aal	unrelaxed_multimer_v3	4	2	0.7343692048525079	0.98128027	[0.9118207655793299, 0.9116615848715188]	[0.9817562, 0.98169386]	[97.34472103004292, 97.3431330472103]	0.879436484433655	0.87960833	0.8795739633753785	1
7aal	unrelaxed_multimer_v3	4	3	0.7343388600866578	0.98128027	[0.9074912173142148, 0.9078215862717004]	[0.98110706, 0.98117423]	[97.19826086956522, 97.20765217391305]	0.8769066882718181	0.877269	0.8771965613482113	1
