ID,category,correct_result,min_ipsae,max_ipsae,avg_ipsae,max_iptm,min_iptm,avg_iptm,max_ptm,min_ptm,avg_ptm,max_rc,min_rc,avg_rc,multimer_frac_tm0.0,multimer_frac_tm0.1,multimer_frac_tm0.2,multimer_frac_tm0.3,multimer_frac_tm0.4,multimer_frac_tm0.5,multimer_frac_tm0.6,multimer_frac_tm0.7,multimer_frac_tm0.8,multimer_frac_tm0.9,hm_frac_tm0.0,hm_frac_tm0.1,hm_frac_tm0.2,hm_frac_tm0.3,hm_frac_tm0.4,hm_frac_tm0.5,hm_frac_tm0.6,hm_frac_tm0.7,hm_frac_tm0.8,hm_frac_tm0.9,highest_match_all_hits,highest_tm_all_hits,stoich_all_hits,highest_match_multimers,highest_tm_multimers,stoich_multimers,highest_match_homomultimers,highest_tm_homomultimers,num_contacts_with_max_n_models,num_unique_contacts,mean_contacts_across_predictions,min_contacts_across_predictions,best_num_residue_contacts,best_if_residues,best_plddt_max,best_pae_min,best_contact_score_max,buried_apolar_area_mean,buried_polar_area_mean,total_interaction_area_mean,fraction_buried_apolar_area_mean,fraction_buried_polar_area_mean,buried_apolar_area_min,buried_polar_area_min,total_interaction_area_min,fraction_buried_apolar_area_min,fraction_buried_polar_area_min,buried_apolar_area_max,buried_polar_area_max,total_interaction_area_max,fraction_buried_apolar_area_max,fraction_buried_polar_area_max,structural_consensus_mean,structural_consensus_min,structural_consensus_max
7djx_A-7fia_A,hard_negative,0,0.0,0.015917,0.00552,0.2374461889266967,0.1218333840370178,0.1712634563446045,0.5107025912698651,0.4642488315593526,0.4818403726355181,0.2920974693953304,0.1903164735414848,0.2333788396027872,0.9708,0.9708,0.9708,0.9735,0.978,0.9779,0.9777,0.9602,0.9548,1.0,0.0292,0.0292,0.0292,0.0229,0.0055,0.0037,0.0037,0.0057,0.0065,0.0,9g9n-assembly1,0.9087,heteromultimer,9g9n-assembly1,0.9087,heteromultimer,7obf-assembly1,0.8636,1,16,5.0,0.0,8,11,78.0,10.477039,199.72,653.7320000000003,641.4320000000004,1295.1620000000007,0.5047492128397837,0.4952523313685855,583.7200000000012,558.8400000000001,1231.4100000000017,0.4740257103645418,0.4538212293224835,778.710000000001,785.5100000000002,1394.0200000000004,0.5586074805239528,0.5634854593190916,0.574963,0.47588,0.6654
7djx_A-9lx1_A,hard_negative,0,0.0,0.011933,0.004733,0.1727987676858902,0.125651329755783,0.1537248581647873,0.6202850597228502,0.5982750240190381,0.6086757303681873,0.2622960260932822,0.220176068608434,0.2447150326054673,0.9364,0.9364,0.9364,0.9355,0.9385,0.9394,0.9638,0.98,0.9672,1.0,0.3068,0.3068,0.3068,0.3015,0.2749,0.2136,0.0604,0.01,0.0164,0.0,2vyr-assembly1,0.9075,heteromultimer,2vyr-assembly1,0.9075,heteromultimer,5e03-assembly1,0.8448,3,45,12.0,8.0,17,14,70.0,11.417984,199.68,481.8380000000001,591.2400000000001,1073.0739999999994,0.4490258826511502,0.550977844957571,420.0799999999999,484.2699999999995,1049.5199999999986,0.4002591660949772,0.4614204588764389,565.25,643.5799999999999,1121.6100000000006,0.5039630531111524,0.5738001622667412,0.695008,0.66265,0.73911
7djx_A-9ded_A,hard_negative,0,0.0,0.012595,0.004799,0.2008772790431976,0.1352965533733368,0.1665837407112121,0.5540424314544381,0.5216938037711778,0.5318344661124739,0.2715103095254457,0.2131928972947914,0.2396338857914645,0.8576,0.8576,0.8571,0.8945,0.9594,0.976,0.9819,0.9355,0.9259,0.0,0.2395,0.2395,0.2403,0.1953,0.1168,0.012,0.012,0.0645,0.0741,0.0,3zhk-assembly1,0.8911,homomultimer,3zhk-assembly1,0.8911,homomultimer,3zhk-assembly1,0.8911,21,21,4.0,0.0,13,15,72.0,13.169835,79.15,810.7399999999996,792.914,1603.6500000000003,0.5055591930907614,0.4944433012190938,772.5599999999995,672.9499999999998,1470.5,0.5253723223393401,0.4576334580074803,843.2799999999997,980.34,1823.6100000000008,0.4624234348352989,0.5375820487933274,0.606422,0.56692,0.64625
29sb_A-7vc7_A,hard_negative,0,0.0,0.011232,0.002246,0.3606401085853576,0.2539329528808594,0.318867164850235,0.8704532034509458,0.8553663370154706,0.8648056743648483,0.4626027275584753,0.3742196297077816,0.4280548667531576,0.6035,0.6035,0.6025,0.5934,0.5627,0.5534,0.5522,0.4108,0.4083,0.0789,0.2331,0.2331,0.2333,0.2125,0.2339,0.2397,0.2201,0.3434,0.3964,0.0658,7vc6-assembly1,0.9972,monomer,5ae6-assembly1,0.9625,homomultimer,5ae6-assembly1,0.9625,2,2,0.0,0.0,2,3,82.0,13.81987,22.86,618.9640000000011,736.0500000000014,1355.0099999999998,0.4567966288071683,0.5432063232005679,474.3100000000013,482.6500000000015,956.9499999999972,0.4956476304927141,0.504362819374056,724.510000000002,853.5500000000011,1507.239999999998,0.4806865529046489,0.5662999920384293,0.981518,0.97219,0.99776
7dmf_A-9lm8_A,hard_negative,0,0.0,0.0,0.0,0.141278401017189,0.1212833449244499,0.1296487733721733,0.5098762979151342,0.499579387633025,0.505836316427132,0.2129385983403562,0.1988550868664829,0.204886281983165,0.7922,0.7922,0.7904,0.7705,0.6552,0.5455,0.375,0.375,1.0,0.0,0.2727,0.2727,0.2751,0.2514,0.3621,0.303,0.375,0.375,1.0,0.0,9k89-assembly1,0.8128,homomultimer,9k89-assembly1,0.8128,homomultimer,9k89-assembly1,0.8128,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1102.774,1033.5820000000003,2136.356,0.5161939302251123,0.4838060697748879,508.5699999999997,619.3799999999992,1234.119999999999,0.4120912066897871,0.501879882021197,2807.5,1857.920000000002,4665.419999999998,0.601767900853514,0.3982320991464868,0.59092,0.51166,0.68396
7dnm_A-7dnm_B,heterodimer,1,0.869059,0.873013,0.871616,0.8779846429824829,0.8741030693054199,0.8761858224868775,0.8968852954720123,0.8933597679158634,0.8953596805791321,0.8817647734803888,0.8779544090275087,0.8800205941053283,0.7634,0.7634,0.7634,0.7618,0.8349,0.8608,0.8158,0.9412,1.0,1.0,0.2708,0.2708,0.2708,0.2701,0.375,0.3665,0.3947,0.0,0.0,0.0,7dnn-assembly2,0.9263,heteromultimer,7dnn-assembly2,0.9263,heteromultimer,8qrz-assembly1,0.6815,70,101,85.0,79.0,79,56,98.0,0.97123843,2135.69,1656.404,1165.7420000000002,2822.143999999999,0.5869310708454284,0.4130696378356316,1597.84,1105.1299999999992,2769.899999999998,0.5768583703382799,0.398978302465793,1683.2000000000007,1219.6200000000008,2852.619999999999,0.5900540555699677,0.4275438018383105,0.994981,0.99252,0.99736
7eet_A-9p6w_A,hard_negative,0,0.0,0.017563,0.011855,0.3200686275959015,0.2483307719230651,0.2864222109317779,0.7771642688892767,0.7581360188092078,0.7687939434255714,0.4114877558545765,0.3502918213002937,0.3828965574305366,0.6188,0.6188,0.6188,0.6142,0.5,0.4434,0.1319,0.25,0.0,0.0,0.506,0.506,0.506,0.5111,0.3764,0.3373,0.0824,0.1316,0.0,0.0,2qha-assembly2,0.9448,monomer,9gki-assembly1,0.7464,homomultimer,9gki-assembly1,0.7464,2,62,18.0,4.0,34,34,72.0,6.6841526,155.08,1044.9119999999996,765.0880000000004,1809.996,0.5773007233165154,0.4227014866331199,918.6400000000012,582.9400000000005,1579.7700000000004,0.5815023705982523,0.3690030827272326,1141.4399999999987,910.1000000000004,1943.91,0.5871876784419026,0.468180111219141,0.8556570000000001,0.81489,0.95455
7eqx_A-7eqx_B,heterodimer,1,0.838307,0.872718,0.856801,0.8924585580825806,0.8668352365493774,0.8811060786247253,0.9355708978252744,0.9289260792408168,0.9330292052591274,0.901061858400982,0.8792534050876655,0.8914907039516058,0.5449,0.5449,0.5412,0.5238,0.4293,0.4234,0.232,0.2242,0.2039,0.2133,0.3211,0.3211,0.3221,0.3076,0.3069,0.2519,0.08,0.0673,0.0534,0.0267,7eqz-assembly1,0.9884,heteromultimer,7eqz-assembly1,0.9884,heteromultimer,6i6z-assembly1,0.9369,53,94,72.0,68.0,78,64,97.0,1.1055883,1936.37,1462.6739999999995,1152.7959999999998,2615.4799999999987,0.559237310168688,0.4407588664413417,1386.3999999999996,1112.4599999999991,2545.779999999999,0.5445875134536371,0.436981985874663,1601.579999999998,1213.050000000001,2802.55,0.5714724090560377,0.4328379511516302,0.994456,0.98978,0.99873
7et0_A-7et0_B,heterodimer,1,0.0,0.781679,0.441914,0.825783908367157,0.1672692447900772,0.5454407721757889,0.8509128864499091,0.5737199736312842,0.7330104229112494,0.8308097039837075,0.2485593905583186,0.582954702322881,0.5766,0.5766,0.5725,0.8722,0.6923,0.625,0.625,0.625,1.0,0.0,0.2599,0.2599,0.2586,0.1353,0.0,0.0,0.0,0.0,0.0,0.0,7esz-assembly1,0.8968,heteromultimer,7esz-assembly1,0.8968,heteromultimer,9i8k-assembly1,0.3772,80,157,70.0,0.0,130,112,95.0,1.2369847,952.47,2011.2680000000007,2099.076,4110.346,0.4893184174762907,0.5106810959466673,1833.73,1592.3899999999994,3490.699999999997,0.5253187039848745,0.4561807087403675,2208.590000000004,2621.3100000000013,4829.910000000004,0.4572735309767681,0.542724398591278,0.7123090000000001,0.58013,0.95421
7drb_A-7drb_B,heterodimer,1,0.0,0.682513,0.21185,0.8225024938583374,0.2858976125717163,0.5359531819820404,0.8316224332051317,0.7003184431858522,0.7585305826168233,0.8243264817276964,0.3698649799900522,0.580468662108997,0.5352,0.5352,0.5348,0.5121,0.503,0.4436,0.2703,0.2074,0.0714,0.0256,0.1777,0.1777,0.1779,0.1454,0.1403,0.0669,0.0338,0.0369,0.0357,0.0,7drc-assembly1,0.9642,heteromultimer,7drc-assembly1,0.9642,heteromultimer,3b7m-assembly5,0.8533,38,135,51.0,0.0,115,95,92.0,2.0671558,538.28,2079.8460000000005,1813.426,3893.267999999997,0.5342159851312579,0.4657850422832441,1548.9399999999987,1239.1500000000017,2788.0899999999965,0.5555559540760882,0.4444440459239131,2583.34,2097.949999999997,4681.279999999999,0.5518447945860963,0.4481573415817891,0.886684,0.81029,0.97395
7f5k_A-8uvv_A,hard_negative,0,0.0,0.0,0.0,0.2256769835948944,0.1494306623935699,0.1815232753753662,0.7212932611286904,0.6983304307422983,0.7102470982084693,0.3248002391016536,0.2592106160633156,0.2872680399419868,0.7768,0.7768,0.7756,0.7541,0.7531,0.7587,0.7572,0.1243,0.2368,0.0,0.0486,0.0486,0.0469,0.0422,0.0405,0.0379,0.0374,0.0508,0.2368,0.0,8uvv-assembly1,0.9756,monomer,2ya5-assembly1,0.8842,homomultimer,2ya5-assembly1,0.8842,12,12,2.0,0.0,12,13,75.0,12.99857,116.49,895.8260000000002,777.1099999999999,1672.9439999999995,0.5354787727503135,0.4645164452605707,662.1700000000001,721.9099999999999,1384.09,0.4784154209625096,0.5215773540737956,1041.1900000000005,865.75,1906.949999999997,0.5459975353312893,0.4539972206927299,0.7808029999999999,0.7463,0.85371
7fdo_A-7fdo_B,heterodimer,1,0.804935,0.823253,0.81328,0.8404604196548462,0.8252242803573608,0.8314948916435242,0.8606231438407665,0.8528628548427577,0.8566865624113472,0.8444929644920303,0.8307519952544402,0.8365332257970888,0.642,0.642,0.6385,0.6905,0.585,0.6159,0.4783,0.5833,1.0,0.0,0.3056,0.3056,0.3005,0.4226,0.305,0.3551,0.1087,0.0833,0.0,0.0,7fdl-assembly3,0.8069,heteromultimer,7fdl-assembly3,0.8069,heteromultimer,1w0t-assembly1,0.7023,44,55,49.0,46.0,51,40,99.0,1.0028245,1587.23,1040.8640000000005,508.02999999999975,1548.9000000000003,0.67200206598231,0.3279940603008584,1027.3099999999995,459.4499999999998,1486.7700000000004,0.6909676681665619,0.3090256058435398,1046.2900000000009,526.1700000000001,1569.960000000001,0.6664437310504728,0.3351486662080561,0.951879,0.93793,0.98794
7f28_A-7f28_B,heterodimer,1,0.931401,0.937424,0.934768,0.9470325112342834,0.9362509250640868,0.9419537782669068,0.950404492567366,0.9381366594483724,0.947063812301758,0.9477069075009,0.936628071940944,0.942975785073877,0.9681,0.9681,0.9681,0.9662,0.9644,0.9678,0.9621,0.9786,0.98,0.0,0.6968,0.6968,0.6968,0.6898,0.6832,0.6931,0.7669,0.8429,0.836,0.0,6kxf-assembly1,0.8965,heteromultimer,6kxf-assembly1,0.8965,heteromultimer,2rjt-assembly1,0.8953,150,175,163.0,162.0,163,121,99.0,0.8401065,1392.95,3414.722,1396.6740000000002,4811.394,0.7097157289550596,0.2902846867248868,3403.55,1389.010000000002,4796.2800000000025,0.7096228743943217,0.2896015245148326,3428.120000000001,1406.119999999999,4822.380000000001,0.7108772017136766,0.2915821648231783,0.996426,0.99381,0.99918
7fia_A-9hsa_A,hard_negative,0,0.0,0.0,0.0,0.1389757990837097,0.1184079647064209,0.1255915805697441,0.4869616405407062,0.4765328876351337,0.4820573272007328,0.207515440497978,0.1905641642380398,0.1968847298959418,0.8033,0.8033,0.8033,0.7738,0.7619,0.8462,0.0,0.0,0.0,0.0,0.2787,0.2787,0.2787,0.3214,0.6667,0.8462,0.0,0.0,0.0,0.0,9hsa-assembly1,0.7192,monomer,1i4z-assembly1,0.5265,homomultimer,1i4z-assembly1,0.5265,1,1,0.0,0.0,1,2,71.0,14.394212,16.32,947.2619999999996,751.506,1698.7660000000008,0.5576177060289641,0.442383471296223,704.9900000000016,657.1300000000001,1507.6600000000035,0.4676054282795855,0.4358608704880401,1254.3799999999992,807.4099999999999,2061.779999999999,0.6083966281562533,0.3916082220217483,0.71766,0.5955,0.86167
7fgz_A-9kvu_A,hard_negative,0,0.0,0.0,0.0,0.127360463142395,0.0929853469133377,0.10858034491539,0.7166871240693609,0.7130139482732114,0.7152021193828644,0.2447214243170703,0.2169910671853124,0.2299046998088848,0.3988,0.3988,0.3993,0.3858,0.3553,0.3109,0.1829,0.0927,0.08,0.0,0.1512,0.1512,0.1499,0.1523,0.1485,0.1531,0.0569,0.0397,0.08,0.0,9kvu-assembly1,0.9761,monomer,1o4z-assembly2,0.8635,homomultimer,1o4z-assembly2,0.8635,0,0,0.0,0.0,0,0,0.0,0.0,0.0,591.086,744.8739999999995,1335.9679999999994,0.4424402380895353,0.5575537737430835,378.5699999999997,526.1099999999988,904.6999999999972,0.4184481043439824,0.5815297888802923,806.3299999999999,915.3099999999996,1721.6499999999978,0.4683472250457415,0.5316469665727649,0.7822,0.73631,0.88689
7fgz_A-9fw7_A,hard_negative,0,0.0,0.0,0.0,0.1568294465541839,0.1221390217542648,0.1452294498682022,0.5988874260073433,0.5831902329000527,0.5908604386043281,0.2432856976198276,0.2143492639834224,0.2343556476154273,0.5271,0.5271,0.5224,0.3808,0.249,0.1782,0.0588,0.0423,0.0952,0.0,0.2407,0.2407,0.2427,0.1634,0.1255,0.136,0.0588,0.0423,0.0952,0.0,9fw7-assembly1,0.9337,monomer,1o4z-assembly1,0.8639,homomultimer,1o4z-assembly1,0.8639,0,0,0.0,0.0,0,0,0.0,0.0,0.0,886.3380000000001,825.3780000000003,1711.722000000001,0.5178048771938432,0.482191617564067,522.2199999999993,593.5300000000007,1115.760000000002,0.4680397218039707,0.5319513156951312,1219.0200000000004,984.3500000000004,2117.420000000002,0.5757100622455626,0.4648817901030497,0.6403489999999998,0.57008,0.73891
7fia_A-9tpf_A,hard_negative,0,0.0,0.0,0.0,0.1435525119304657,0.108217254281044,0.1241810485720634,0.6163381748489473,0.6045079736991428,0.6108765746894037,0.2378699870740239,0.2079460910755362,0.2215201537955315,0.5898,0.5898,0.5884,0.4043,0.3772,0.3756,0.3756,0.3805,0.3707,0.4333,0.0898,0.0898,0.0876,0.0686,0.0405,0.0381,0.0381,0.0386,0.0431,0.0208,9tpe-assembly1,0.9864,heteromultimer,9tpe-assembly1,0.9864,heteromultimer,1ifu-assembly1,0.9082,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1094.6499999999996,863.4020000000004,1958.04,0.5590539519110945,0.4409521766664625,906.8799999999992,693.630000000001,1600.489999999998,0.5666264706433657,0.4333860255296827,1429.7099999999991,1239.2199999999991,2668.9300000000003,0.5356865860101235,0.4643134139898758,0.673894,0.60953,0.7852
7fia_A-9jwt_A,hard_negative,0,0.0,0.089081,0.017816,0.453260064125061,0.1263805031776428,0.2108764082193374,0.7148266164205361,0.5416692780371206,0.6146599816476329,0.5055733745841561,0.2094382581495384,0.2916331229049965,0.5656,0.5656,0.5656,0.5588,0.5465,0.4018,0.3587,0.3545,0.2689,0.0435,0.3668,0.3668,0.3668,0.3655,0.3739,0.3196,0.3016,0.3077,0.2406,0.0435,9jwt-assembly1,0.9771,monomer,3ksm-assembly1,0.9033,homomultimer,3ksm-assembly1,0.9033,39,39,8.0,0.0,39,35,87.0,7.5303497,263.58,1034.244,869.6200000000001,1903.8579999999995,0.54323589259283,0.4567672589027124,804.789999999999,661.6600000000017,1472.6800000000003,0.5464798870087181,0.4492897302876399,1397.8600000000006,970.25,2344.219999999997,0.5963006885019333,0.413890334524917,0.6530290000000001,0.58356,0.70194
